Chrom	Midpoint	Scan1	Scan2	Scan3
2	2670	0.783322869	1.0711	1.242921333
2	2671	0.029765432	0.5041	0.896811912
2	2672	0.8226233	0.3162	0.05572307
2	2673	0.810495559	0.6179	1.014982771
2	2674	1.35155474	0	1.324268583
2	2675	0.75304236	0	1.534033353
2	2676	2.704436216	0.4682	1.09203101
2	2677	2.460300891	0	1.430409352
2	2678	2.735692507	0.666	1.038393599
2	2679	0.95244193	1.4373	2.579704317
2	2680	1.974129957	6.3896	1.006182085
2	2681	2.979068155	0.2177	0.275392013
2	2682	2.117159349	0.2631	1.551906285
2	2683	1.108224195	1.1835	2.316637164
2	2684	2.047164834	7.2835	2.595584872
2	2685	2.711261547	1.3177	0.651375686
2	2686	0.477650829	5.6695	1.066976834
2	2687	0.571868473	8.1707	1.243682872
2	2688	0.515199402	7.1944	1.701871653
2	2689	1.942840981	1.5767	2.096887019
2	2690	0.624463864	0.6682	1.410271483
2	2691	2.965175149	0.9663	1.829161891
2	2692	2.165801427	5.3879	1.602379365
2	2693	2.04174379	5.9132	0.90254398
2	2694	1.563341714	6.9336	1.328039203
2	2695	1.523697869	6.9798	2.020420474
2	2696	0.738441355	5.4091	2.61316166
2	2697	2.176636925	2.6918	1.610663006
2	2698	2.485485424	2.6098	2.06711983
2	2699	2.912055947	1.5518	1.009794834
2	2700	0.139331854	0	1.97680849
2	2701	1.728216474	0.3219	2.184938195
2	2702	0.927280781	0	1.508204051
2	2703	2.073311577	0.6202	2.400577051
2	2704	1.807113932	0	1.051881586
2	2705	0.361990297	0.1134	1.695753182
2	2706	2.901381658	0	0.694431498
2	2707	2.285236239	0	2.027271496
2	2708	0.797499955	0.0379	0.0280433
2	2709	0.764551522	0	0.436032339
2	2710	0.943403251	0.2462	2.221789318
2	2711	1.392962491	0	2.120902415
2	2712	0.784589233	0.0088	1.30326169
2	2713	2.560713591	0.2733	1.920803812
2	2714	1.420589238	0	1.748605836
2	2715	2.962615929	0	1.678483166
2	2716	1.512734846	0	2.817502602
2	2717	1.57869951	0	2.511117728
2	2718	0.421188326	0	1.896157385
2	2719	1.178661917	0	2.961161333
2	2720	1.647014916	0.3341	2.72514331
2	2721	1.680974107	0.5029	2.639918039
2	2722	0.893668962	0.1993	1.199779203
2	2723	0.069436318	0.2198	1.328498381
2	2724	1.294433554	0.2168	0.147993965
2	2725	1.469104065	0.2607	1.857983692
2	2726	2.880310398	0.385	1.620741238
2	2727	2.075542692	0.9291	0.955503077
2	2728	0.414007169	3.437	1.675494287
2	2729	2.046063559	6.00E-04	2.375697273
2	2730	0.533224725	0.0021	2.472715892
2	2731	1.279303153	0.42	1.231644406
2	2732	1.121073625	0.284	2.207729435
2	2733	1.933781983	0	0.978636823
2	2734	0.200638746	0	2.083834278
2	2735	1.828979934	0.4381	1.485370039
2	2736	2.677575425	1.5486	0.479342333
2	2737	0.519338803	0	1.957121468
2	2738	0.046348465	0.0386	0.463332583
2	2739	0.455151875	0.2578	1.869785532
2	2740	0.994560068	0.1037	2.006537172
2	2741	2.782423729	0	0.836788737
2	2742	2.963608168	1.8477	1.928967088
2	2743	1.505170677	0.5141	2.88050057
2	2744	2.612468528	0.2114	2.759757774
2	2745	2.398423651	0.7294	1.761841558
2	2746	2.07976244	0.5792	0.38654609
2	2747	0.943487811	0.1437	1.334336133
2	2748	2.512024455	0	2.085163579
2	2749	0.519843141	0.229	2.095722441
2	2750	0.462480366	0	1.347098414
2	2751	1.437836589	0	2.86494339
2	2752	1.014933039	0	2.874021255
2	2753	1.694072986	1.0094	0.474996535
2	2754	0.090550309	1.4045	0.399474345
2	2755	2.98637683	1.2296	2.994330089
2	2756	0.678821426	0.2591	0.212663942
2	2757	1.510108388	2.2626	1.257359484
2	2758	1.069202057	0	0.78224153
2	2759	2.949833343	0	1.56519397
2	2760	2.226741187	0.1268	2.772993779
2	2761	0.161446835	0	1.075289325
2	2762	2.360219215	0	0.353846722
2	2763	0.664785053	0	2.038056149
2	2764	1.827385528	4.0906	1.498403175
2	2765	0.347524583	0.9058	2.365615221
2	2766	2.711431816	3.0187	1.939429222
2	2767	0.046983599	1.7757	1.762208741
2	2768	0.078766775	1.3622	1.275660485
2	2769	2.575239155	0.5076	2.43363172
2	2770	2.160461598	0	2.827069149
2	2771	1.123862768	0.1002	1.56714864
2	2772	0.665303099	0	1.58281824
2	2773	2.731441595	0.2198	1.76945468
2	2774	2.497522891	0	1.758523849
2	2775	1.4190676	0	0.212126036
2	2776	0.998867021	0	2.95065358
2	2777	1.819041001	0.9231	1.284390424
2	2778	1.393522928	0.2198	1.808869096
2	2779	2.631772457	0.35	0.045026444
2	2780	2.821302133	1.0995	2.783114234
2	2781	0.946892935	0	0.629888905
2	2782	2.942502691	0	0.01532047
2	2783	1.868853748	0	0.473937377
2	2784	2.454375825	0	0.705962846
2	2785	2.940841237	1.4883	1.479808254
2	2786	1.974933301	0.0424	0.139935907
2	2787	2.507794016	0	0.979623551
2	2788	1.012028887	0	0.954481125
2	2789	0.459839881	0	0.79012684
2	2790	2.026718295	0	0.519552696
2	2791	0.285322261	0	1.982684221
2	2792	1.355795167	0.5332	2.619021118
2	2793	2.09174749	1.418	1.275760837
2	2794	2.781180837	0.2201	1.43432156
2	2795	0.333183724	0.4194	2.053361039
2	2796	0.063705865	3.3328	0.895793905
2	2797	1.394218905	0.4404	2.45892348
2	2798	2.275058937	0	1.986500214
2	2799	2.465994424	1.3745	0.316747357
2	2800	2.381132536	0	0.228316803
2	2801	1.050394887	0.0759	1.366782863
2	2802	2.132904399	0	2.025990225
2	2803	1.559860304	0.4022	1.819654708
2	2804	0.566779554	0.3815	0.473107561
2	2805	0.086658794	0	0.841863204
2	2806	2.585396537	1.7011	0.58664705
2	2807	1.660003486	0.9488	1.84425985
2	2808	1.422427355	0	2.429480714
2	2809	0.696734065	0	1.984229095
2	2810	1.617928111	0	0.782612019
2	2811	0.676082204	0.4699	1.732800988
2	2812	1.448422394	0.5171	1.22204994
2	2813	1.977024634	0.9605	2.391032388
2	2814	0.795523741	0	0.567315694
2	2815	1.279072683	0	2.037562971
2	2816	0.306875575	0	2.887701996
2	2817	0.8633832	0	2.165456755
2	2818	0.904248175	0.2198	2.906998276
2	2819	1.443590098	0	0.069887836
2	2820	0.457951776	0	0.225872965
2	2821	0.6904192	0	2.210330848
2	2822	0.737491134	0.285	1.058107111
2	2823	0.565038952	0	2.265738061
2	2824	2.000014267	0	2.028661397
2	2825	2.743666119	0	1.292178983
2	2826	2.66928197	0	2.368382843
2	2827	2.934482451	0.6869	0.991916936
2	2828	0.249336377	1.5376	2.825016894
2	2829	2.12533474	0.0971	0.032955485
2	2830	2.061103849	0.0105	2.918194461
2	2831	2.871687409	0	2.338756062
2	2832	0.313911548	0.7342	2.194368427
2	2833	0.793229776	0.4043	1.02525184
2	2834	0.857551372	1.6535	2.260582682
2	2835	1.754104802	0	2.13765368
2	2836	0.500806379	0.9957	1.880319264
2	2837	0.463050305	0.9107	1.186656667
2	2838	1.747024416	0.891	2.813329517
2	2839	0.399254197	0.1136	1.364415556
2	2840	0.692750873	0	2.906860815
2	2841	1.083796583	0	0.085532366
2	2842	2.940887943	0	1.651980248
2	2843	2.317815675	0.1624	2.260847307
2	2844	1.267464506	0.35	1.916472809
2	2845	2.402956647	2.2071	1.591394736
2	2846	0.627752089	2.2313	1.552862206
2	2847	1.15836097	0.2203	1.695982115
2	2848	1.169826792	3.3681	0.433980144
2	2849	2.133609127	2.3411	0.351804459
2	2850	0.079149353	0	0.528128778
2	2851	1.449276252	0	2.819898693
2	2852	2.164300246	0.3244	2.785858484
2	2853	1.794496633	0.1713	2.485504423
2	2854	1.605740185	0.4897	1.940662586
2	2855	0.525128509	1.5621	0.584654365
2	2856	0.638608713	1.7269	2.53914763
2	2857	1.611393137	0.8249	2.283872119
2	2858	2.092406647	0.8145	0.921227733
2	2859	0.809517474	0.5929	2.109675483
2	2860	2.054454119	0.5611	0.939485893
2	2861	0.034636691	0.5356	1.271698105
2	2862	2.176136243	1.5076	2.757223917
2	2863	0.502143867	1.8725	2.783204141
2	2864	2.389007715	1.3582	0.134529527
2	2865	0.954128695	0.4322	1.361155857
2	2866	1.094446805	0	1.805263156
2	2867	2.367294243	0.6871	1.877190917
2	2868	2.382895039	1.6361	2.98099953
2	2869	1.887512179	3.1256	1.276739113
2	2870	0.164928293	0.2146	2.03342376
2	2871	1.115051632	0	1.892526777
2	2872	1.932730325	0	0.784397711
2	2873	1.58125316	0.5647	2.378465997
2	2874	1.926500867	0.1987	0.07622561
2	2875	2.875891497	1.503	2.279279388
2	2876	0.76104716	0	1.985734042
2	2877	1.834612663	0.0184	0.01751199
2	2878	1.409359165	0	2.443767611
2	2879	0.717958688	0.5328	0.788138558
2	2880	2.662276447	0.6498	1.397738342
2	2881	1.311183851	0.0833	1.189273834
2	2882	0.564151981	0.5066	2.809794032
2	2883	0.693665783	0.7743	1.043280391
2	2884	2.440167268	0.9005	2.297960039
2	2885	2.909778609	1.0346	0.688897686
2	2886	1.074603209	1.1603	1.517469644
2	2887	1.356646309	1.1828	0.806188131
2	2888	1.455009176	0.7233	1.746203005
2	2889	2.96807735	2.3647	2.447901065
2	2890	0.291325524	0.4695	1.69320332
2	2891	1.813521156	0.3189	1.731607652
2	2892	2.686085277	0.2166	1.103129421
2	2893	0.892790633	0	1.152487133
2	2894	0.259065488	0	1.498786734
2	2895	2.406590473	0.3172	1.838427803
2	2896	0.990969462	0	1.676175605
2	2897	2.068049283	0.0023	2.934878977
2	2898	1.601166766	0	2.312590775
2	2899	0.639447157	0	1.461320049
2	2900	2.524644273	0	0.709788753
2	2901	2.315344261	0.1839	2.597920787
2	2902	0.086488301	0	0.860879206
2	2903	1.048953933	1.4004	1.834876532
2	2904	1.095831506	0.4554	0.036119431
2	2905	1.426491003	0.7693	2.539007213
2	2906	2.895127449	0.9409	2.899006199
2	2907	0.215389547	0	2.92730808
2	2908	1.179785129	0.322	1.903016459
2	2909	1.732555719	0.4187	0.873643803
2	2910	1.959848927	0	2.249758289
2	2911	2.357361854	0	0.894535831
2	2912	0.5644693	0	2.635828441
2	2913	2.796524141	0	1.937809084
2	2914	0.804241269	0.0383	0.098778839
2	2915	2.516680761	0	0.809539462
2	2916	2.38559435	0.4686	2.539299184
2	2917	0.671330205	0.4399	1.117976959
2	2918	0.918782468	0.5224	0.311987412
2	2919	2.152414296	2.6125	1.06018126
2	2920	1.244663098	3.1758	1.000397126
2	2921	1.626924004	0.2721	0.41449506
2	2922	2.44753763	0.5237	1.664426495
2	2923	2.639993367	0.8366	0.853464834
2	2924	2.356777618	0.7465	2.583097288
2	2925	0.390589005	0.0014	2.448771264
2	2926	1.391461242	0.4664	2.632676282
2	2927	0.555575761	0.7568	2.883285719
2	2928	0.707201778	1.0351	0.235698412
2	2929	2.216316709	1.2817	0.859173171
2	2930	1.472511259	0.2088	0.59420962
2	2931	2.037048162	0.0118	0.726861657
2	2932	0.483127743	0.0106	0.385329042
2	2933	1.119285974	0.6482	2.185298928
2	2934	0.259604377	1.5838	2.331284227
2	2935	0.218530468	2.0168	2.100426187
2	2936	2.791944637	1.3508	1.301392415
2	2937	1.968895909	3.456	2.975568205
2	2938	0.838810493	2.4148	0.097979848
2	2939	1.660003943	0.3577	1.380486358
2	2940	1.964618578	2.5237	0.055415731
2	2941	0.411974225	2.2732	2.373094331
2	2942	0.882371309	1.4769	1.301564647
2	2943	1.067869186	0.9491	0.030004233
2	2944	2.914223081	0.3284	0.208443789
2	2945	2.822733469	0.4737	1.427658433
2	2946	0.969632325	0.4741	2.469515249
2	2947	0.596113461	0.3089	0.293478519
2	2948	2.822199811	5.4233	1.36297945
2	2949	2.673902777	0	1.162143889
2	2950	2.297208868	0	1.869921209
2	2951	0.907616234	0	2.148012221
2	2952	2.871472721	0	2.038207299
2	2953	1.932816122	0.8766	0.014901904
2	2954	0.604065187	0.259	0.711296583
2	2955	2.319222504	0	2.762846804
2	2956	0.052677809	1.468	2.272746243
2	2957	1.401675897	0.9636	0.759804839
2	2958	2.901890937	0.3798	0.473246879
2	2959	0.358966807	0.0121	1.871568126
2	2960	1.484227798	0.2631	0.003696741
2	2961	1.392664785	0.2541	0.698387357
2	2962	0.823217471	0	2.743722627
2	2963	2.625504898	0.4708	0.464015705
2	2964	2.156226849	0	2.024766727
2	2965	1.383166335	0	2.472592765
2	2966	0.117944907	0.2198	2.846120622
2	2967	0.298456155	0.5901	1.47976847
2	2968	2.777302675	0.4629	1.529454329
2	2969	2.904015045	0.1753	1.92096804
2	2970	2.60307252	1.2416	0.073834154
2	2971	2.55338868	0	1.49862078
2	2972	0.747997539	0	0.687165768
2	2973	2.57443894	0.5185	1.054147876
2	2974	1.525842016	0	2.963185089
2	2975	2.360108746	0.4498	2.832607156
2	2976	1.533179539	0.6537	2.657534947
2	2977	0.751729476	3.0279	1.81690987
2	2978	2.794508796	0.147	1.462895527
2	2979	1.917168963	1.1312	1.847778947
2	2980	2.407721381	2.2887	0.093260716
2	2981	0.694918571	0	2.365253557
2	2982	2.587496571	0.5356	1.564955764
2	2983	0.612528661	0	1.143766744
2	2984	0.96742006	0.061	1.196038228
2	2985	2.565875182	0.2782	1.102077415
2	2986	0.720603432	0.0297	1.808929796
2	2987	2.651099169	0.9509	1.124668108
2	2988	0.294828254	0.2197	0.248573164
2	2989	1.604472067	0	0.079409452
2	2990	2.566480999	0	2.725547537
2	2991	0.781136275	0	2.158535676
2	2992	1.305428324	0	1.355118936
2	2993	2.358646611	0	0.241062743
2	2994	2.139402863	0	1.861625607
2	2995	1.410365758	0	0.598028471
2	2996	0.311646148	0	0.474330624
2	2997	1.902605792	0.3079	1.107265781
2	2998	2.039335865	2.9451	2.388492818
2	2999	0.415993509	0.3796	0.916826242
2	3000	0.895483206	0.6722	1.894451044
2	3001	0.885875133	0.2861	0.937901314
2	3002	1.472540043	3.9758	2.775414007
2	3003	2.111987649	1.1707	0.564460442
2	3004	2.693408049	0	0.253270186
2	3005	0.311809519	0.461	1.691974005
2	3006	2.928977793	0	0.541484363
2	3007	0.039982251	0	2.400603799
2	3008	0.616333219	0.3127	1.966480653
2	3009	1.971118877	0.4699	2.456430396
2	3010	2.392903005	0	2.332429715
2	3011	2.237946838	5.00E-04	1.903394795
2	3012	2.100932632	0	2.658805008
2	3013	1.407589315	0	0.027477585
2	3014	0.520713902	0	2.120782156
2	3015	1.850560768	0	1.707927331
2	3016	1.466136161	0	0.810680239
2	3017	1.196825197	0.8973	1.669722553
2	3018	0.258270797	0.0362	0.645381018
2	3019	2.716955545	0	1.201373561
2	3020	0.09443786	0.3997	0.438658902
2	3021	1.771889767	0.8642	1.546711125
2	3022	1.905862375	2.3059	0.126153771
2	3023	2.447127192	2.4189	1.816991258
2	3024	2.385555674	1.6301	1.806767566
2	3025	2.40017672	0	0.016674824
2	3026	2.393269905	1.5298	0.62790472
2	3027	0.866368647	0	0.335952556
2	3028	2.769327686	0	1.698626198
2	3029	0.342474554	0.3546	1.074198862
2	3030	2.206922997	0.0083	1.796062719
2	3031	2.883809738	0	2.100110229
2	3032	0.503089205	0.1391	1.509234825
2	3033	1.148427327	0.1694	0.662471852
2	3034	1.592937234	0.4429	0.431396803
2	3035	2.275738818	1	1.816498935
2	3036	0.404093407	2.4452	2.273443271
2	3037	1.358331961	2.4781	0.959851473
2	3038	0.897379667	0.2631	0.403026959
2	3039	2.283115996	0.4697	2.736523133
2	3040	2.85237712	3.8175	1.731057348
2	3041	2.801825544	0.9781	0.654361106
2	3042	0.440579002	1.3334	2.574383482
2	3043	2.073918554	2.5112	2.928197492
2	3044	1.440581192	3.2257	1.689956352
2	3045	0.839583114	3.5656	2.426589844
2	3046	1.845814172	3.7923	1.122511972
2	3047	2.189332468	3.6559	1.286590566
2	3048	0.146893793	2.9957	1.628724233
2	3049	1.857273395	1.4941	1.265254115
2	3050	1.093606307	0.4678	1.400385688
2	3051	2.344520367	0.9007	1.757218911
2	3052	0.416939754	2.2072	2.494831488
2	3053	1.005746254	3.0344	2.239954549
2	3054	1.251348823	1.104	2.261474691
2	3055	2.38545155	2.4632	0.721153151
2	3056	1.248088704	0.7242	1.3569528
2	3057	1.279067904	0.3168	0.527939874
2	3058	1.631526855	0.3869	1.376034616
2	3059	2.1936908	0.2631	2.851433676
2	3060	1.019988414	0.5345	0.39519349
2	3061	0.228132999	1.7181	2.154387962
2	3062	2.859155453	1.6025	1.990483545
2	3063	0.542183797	1.921	0.741559938
2	3064	0.579881038	2.5661	0.587425213
2	3065	0.303284765	2.8903	2.04021062
2	3066	0.69140533	0	0.927024807
2	3067	2.915294104	0	1.485145163
2	3068	2.094719687	0	1.156561603
2	3069	0.311313317	0	2.491182284
2	3070	1.964806426	0	1.885174903
2	3071	2.757954319	0.4941	2.101694937
2	3072	1.277638462	1.3949	2.191095914
2	3073	2.235831317	0.6369	0.805880256
2	3074	2.281542003	0.6557	0.329026807
2	3075	1.102861734	0.1634	1.760684803
2	3076	0.863583101	1.8865	1.150255141
2	3077	1.705019362	0.6138	2.766547313
2	3078	2.017482184	1.0617	2.549994744
2	3079	2.42784643	2.2078	1.460057741
2	3080	1.515293598	2.6137	2.628288532
2	3081	2.591089334	2.0062	2.579129707
2	3082	2.705221027	0.4699	1.923066743
2	3083	0.822726449	0.5134	0.29211098
2	3084	0.054968659	2.8292	0.06728919
2	3085	2.150289106	7.7737	0.476567237
2	3086	2.370272074	8.9685	1.578220631
2	3087	1.418823754	8.7511	2.453638332
2	3088	0.577948981	4.453	2.131075568
2	3089	1.300090881	6.8242	1.998917409
2	3090	2.739425945	1.9578	1.843662157
2	3091	1.659863875	1.1616	0.155721328
2	3092	1.870423699	0.6442	2.302529649
2	3093	2.834780785	2.385	1.593290882
2	3094	1.942099877	2.2875	1.472283284
2	3095	2.507646032	2.2217	2.743096819
2	3096	1.435749291	0	2.904873642
2	3097	2.365319634	0.4773	2.714570612
2	3098	0.230734079	0.1446	2.103622859
2	3099	1.781269014	0.3941	2.149170567
2	3100	2.899056236	0	1.818637077
2	3101	0.634779895	0	2.931145604
2	3102	2.545715583	0	0.00523185
2	3103	1.135374729	0	1.06241837
2	3104	2.858911303	0	2.20326723
2	3105	1.59495876	0.4676	2.09248271
2	3106	2.801230799	0	0.720224894
2	3107	2.827018304	1.5404	0.209569982
2	3108	0.083189433	1.131	0.198571038
2	3109	1.013846018	0.5914	0.19108697
2	3110	2.469127838	0.2058	1.691719243
2	3111	2.616753082	0.0067	1.708884867
2	3112	1.856722501	2.609	0.654812129
2	3113	2.016390188	0	0.841147838
2	3114	2.441443119	0	0.525463027
2	3115	2.560660225	0.144	0.06082972
2	3116	0.408996465	0.1231	1.262848361
2	3117	2.735269207	0.008	1.245828798
2	3118	2.15388853	0.0435	2.42330393
2	3119	2.282875255	0.2198	0.099221894
2	3120	2.18936732	0.0022	0.221585756
2	3121	1.140614956	0.2548	2.380638308
2	3122	1.16568124	0.7015	1.95682057
2	3123	0.403453391	1.1109	1.634231499
2	3124	2.105396248	1.2677	2.72032912
2	3125	1.784004445	0	0.407210266
2	3126	0.550991321	0	1.524212908
2	3127	1.8823044	1.00E-04	2.907811932
2	3128	0.660796442	2.1955	0.709698909
2	3129	1.8558772	2.2169	1.272909649
2	3130	1.91926731	2.1283	0.498898176
2	3131	0.954892919	1.5585	0.941643919
2	3132	0.508105141	1.3898	2.658463863
2	3133	2.979176402	1.1305	1.679983865
2	3134	2.098768077	0.237	0.79594405
2	3135	0.536816156	0	1.492334681
2	3136	2.348628609	0.5883	0.124756242
2	3137	2.883478261	0.203	0.528981731
2	3138	1.814259546	0	0.9265879
2	3139	2.546316357	0	0.481429551
2	3140	1.613607217	1.2779	0.678545756
2	3141	0.778412314	1.8056	1.644401513
2	3142	1.590317876	0.8877	1.484382068
2	3143	1.494226073	0.3484	2.86704206
2	3144	2.680001968	0	1.057146395
2	3145	0.388002263	0	0.213417285
2	3146	1.370949614	0	2.060615619
2	3147	1.331434273	0.2022	0.50527365
2	3148	1.849517779	0.7567	1.729724898
2	3149	0.577039068	0.2216	2.418480883
2	3150	2.012895092	0.6002	2.959179
2	3151	0.124374028	1.0648	1.679363887
2	3152	2.185425347	0.3267	1.339879359
2	3153	0.543929026	0	1.801668364
2	3154	1.124469117	0	2.470123313
2	3155	2.274554158	0	1.49919493
2	3156	0.513153726	0.1606	0.794984562
2	3157	2.041398417	0.3139	0.298397135
2	3158	1.899700585	0.3634	0.940820962
2	3159	1.898110565	0.3772	1.653715987
2	3160	1.200684103	0.2919	2.542004931
2	3161	1.356384037	0.0834	2.22786918
2	3162	1.192104895	0	2.577838097
2	3163	1.547211006	0	0.306222431
2	3164	0.040129587	0	2.621057808
2	3165	1.207326669	0.0346	0.29194756
2	3166	0.055794062	0.8423	1.869386802
2	3167	1.303928436	0.9513	2.638211031
2	3168	0.833307051	0.8614	2.240437991
2	3169	1.595315943	0.8534	2.13701741
2	3170	2.905889804	2.948	0.958869279
2	3171	1.500120839	1.4176	2.989684464
2	3172	0.161574886	1.4129	2.028678332
2	3173	0.224191506	1.001	0.236262113
2	3174	1.604671428	0	1.738959425
2	3175	0.73793439	0	2.383574279
2	3176	0.656856944	0	0.176894138
2	3177	1.383663807	0.1101	1.169869324
2	3178	0.530973863	0.5938	2.425171505
2	3179	2.213925845	0.4186	1.61101507
2	3180	2.582564047	0.4699	0.298248503
2	3181	1.787666281	0.944	1.632093851
2	3182	1.69664069	1.3213	1.119531882
2	3183	1.505427378	1.1614	1.245168865
2	3184	1.598327527	1.2352	2.15142321
2	3185	1.465188957	1.2084	1.864989215
2	3186	1.002870865	0	0.663079345
2	3187	0.052175112	0.0126	2.858580038
2	3188	2.575634449	0	1.498282155
2	3189	2.941695553	0.2561	1.965108698
2	3190	2.247326313	1.0102	0.247449323
2	3191	0.428710972	0.1231	0.903184728
2	3192	0.361583588	0.1439	0.71268439
2	3193	2.282041958	0	1.100343081
2	3194	2.820790921	3.1139	1.952274763
2	3195	1.871594082	4.6395	1.08958001
2	3196	0.660520113	0.3454	1.9113001
2	3197	1.693122621	0.0029	2.345987902
2	3198	2.105571407	0.2631	0.319438768
2	3199	2.57034266	0.9237	0.483793926
2	3200	0.728929087	0	0.76069526
2	3201	2.546036843	0	1.700341685
2	3202	1.204713467	1.0886	0.184594573
2	3203	2.282665977	0.4883	1.075556464
2	3204	1.466185582	0	0.059935634
2	3205	1.265283647	0.3343	1.311838962
2	3206	1.978134447	0.0419	1.803487706
2	3207	0.353894142	3.8463	2.123277406
2	3208	0.092945819	4.2813	0.93058179
2	3209	0.901348032	2.6201	2.753768885
2	3210	1.817436215	1.7619	1.466966463
2	3211	1.61785342	2.4088	1.257844104
2	3212	0.310532173	2.7418	0.329767205
2	3213	0.818195678	1.8106	2.102112566
2	3214	0.620955366	0.4704	0.828917775
